10/26/2018 8:41:21 AM,10,PAU,32:18.7,13:00.0,0,0,NN_Char_Charge,4.19153,0,23.87099,2.81804,10.95251,13
10/26/2018 8:42:21 AM,10,PAU,33:18.7,14:00.0,0,0,NN_Char_Charge,4.19136,0,23.76583,2.81804,10.95251,13
10/26/2018 8:43:21 AM,10,PAU,34:18.7,15:00.0,0,0,NN_Char_Charge,4.19102,0,23.76583,2.81804,10.95251,13
10/26/2018 8:44:21 AM,10,PAU,35:18.7,16:00.0,0,0,NN_Char_Charge,4.19085,0,23.87099,2.81804,10.95251,13
10/26/2018 8:45:21 AM,10,PAU,36:18.7,17:00.0,0,0,NN_Char_Charge,4.19068,0,23.87099,2.81804,10.95251,13
10/26/2018 8:46:21 AM,10,PAU,37:18.7,18:00.0,0,0,NN_Char_Charge,4.19035,0,23.76583,2.81804,10.95251,13
10/26/2018 8:47:21 AM,10,PAU,38:18.7,19:00.0,0,0,NN_Char_Charge,4.19018,0,23.76583,2.81804,10.95251,13
10/26/2018 8:48:21 AM,10,PAU,39:18.7,20:00.0,0,0,NN_Char_Charge,4.19001,0,23.76583,2.81804,10.95251,13
10/26/2018 8:49:21 AM,10,PAU,40:18.7,21:00.0,0,0,NN_Char_Charge,4.18984,0,23.76583,2.81804,10.95251,13
10/26/2018 8:50:21 AM,10,PAU,41:18.7,22:00.0,0,0,NN_Char_Charge,4.18967,0,23.66067,2.81804,10.95251,13
10/26/2018 8:51:21 AM,10,PAU,42:18.7,23:00.0,0,0,NN_Char_Charge,4.18933,0,23.76583,2.81804,10.95251,13
10/26/2018 8:52:21 AM,10,PAU,43:18.7,24:00.0,0,0,NN_Char_Charge,4.18917,0,23.87099,2.81804,10.95251,13
10/26/2018 8:53:21 AM,10,PAU,44:18.7,25:00.0,0,0,NN_Char_Charge,4.189,0,23.87099,2.81804,10.95251,13
10/26/2018 8:54:21 AM,10,PAU,45:18.7,26:00.0,0,0,NN_Char_Charge,4.18883,0,23.87099,2.81804,10.95251,13
10/26/2018 8:55:21 AM,10,PAU,46:18.7,27:00.0,0,0,NN_Char_Charge,4.18883,0,23.76583,2.81804,10.95251,13
10/26/2018 8:56:21 AM,10,PAU,47:18.7,28:00.0,0,0,NN_Char_Charge,4.18866,0,23.76583,2.81804,10.95251,13
10/26/2018 8:57:21 AM,10,PAU,48:18.7,29:00.0,0,0,NN_Char_Charge,4.18849,0,23.76583,2.81804,10.95251,13
10/26/2018 8:58:21 AM,10,PAU,49:18.7,30:00.0,0,0,NN_Char_Charge,4.18832,0,23.76583,2.81804,10.95251,13
10/26/2018 8:59:21 AM,10,PAU,50:18.7,31:00.0,0,0,NN_Char_Charge,4.18815,0,23.76583,2.81804,10.95251,13
10/26/2018 9:00:21 AM,10,PAU,51:18.7,32:00.0,0,0,NN_Char_Charge,4.18799,0,23.76583,2.81804,10.95251,13
10/26/2018 9:01:21 AM,10,PAU,52:18.7,33:00.0,0,0,NN_Char_Charge,4.18799,0,23.87099,2.81804,10.95251,13
10/26/2018 9:02:21 AM,10,PAU,53:18.7,34:00.0,0,0,NN_Char_Charge,4.18782,0,23.87099,2.81804,10.95251,13
10/26/2018 9:03:21 AM,10,PAU,54:18.7,35:00.0,0,0,NN_Char_Charge,4.18765,0,23.76583,2.81804,10.95251,13
10/26/2018 9:04:21 AM,10,PAU,55:18.7,36:00.0,0,0,NN_Char_Charge,4.18748,0,23.76583,2.81804,10.95251,13
10/26/2018 9:05:21 AM,10,PAU,56:18.7,37:00.0,0,0,NN_Char_Charge,4.18731,0,23.87099,2.81804,10.95251,13
10/26/2018 9:06:21 AM,10,PAU,57:18.7,38:00.0,0,0,NN_Char_Charge,4.18731,0,23.76583,2.81804,10.95251,13
10/26/2018 9:07:21 AM,10,PAU,58:18.7,39:00.0,0,0,NN_Char_Charge,4.18714,0,23.76583,2.81804,10.95251,13
10/26/2018 9:08:21 AM,10,PAU,59:18.7,40:00.0,0,0,NN_Char_Charge,4.18697,0,23.66067,2.81804,10.95251,13
10/26/2018 9:09:21 AM,10,PAU,00:18.7,41:00.0,0,0,NN_Char_Charge,4.18697,0,23.87099,2.81804,10.95251,13
10/26/2018 9:10:21 AM,10,PAU,01:18.7,42:00.0,0,0,NN_Char_Charge,4.18681,0,23.87099,2.81804,10.95251,13
10/26/2018 9:11:21 AM,10,PAU,02:18.7,43:00.0,0,0,NN_Char_Charge,4.18664,0,23.66067,2.81804,10.95251,13
10/26/2018 9:12:21 AM,10,PAU,03:18.7,44:00.0,0,0,NN_Char_Charge,4.18664,0,23.76583,2.81804,10.95251,13
10/26/2018 9:13:21 AM,10,PAU,04:18.7,45:00.0,0,0,NN_Char_Charge,4.18647,0,23.87099,2.81804,10.95251,13
10/26/2018 9:14:21 AM,10,PAU,05:18.7,46:00.0,0,0,NN_Char_Charge,4.1863,0,23.87099,2.81804,10.95251,13
10/26/2018 9:15:21 AM,10,PAU,06:18.7,47:00.0,0,0,NN_Char_Charge,4.1863,0,23.87099,2.81804,10.95251,13
10/26/2018 9:16:21 AM,10,PAU,07:18.7,48:00.0,0,0,NN_Char_Charge,4.18613,0,23.76583,2.81804,10.95251,13
10/26/2018 9:17:21 AM,10,PAU,08:18.7,49:00.0,0,0,NN_Char_Charge,4.18596,0,23.66067,2.81804,10.95251,13
10/26/2018 9:18:21 AM,10,PAU,09:18.7,50:00.0,0,0,NN_Char_Charge,4.18596,0,23.76583,2.81804,10.95251,13
10/26/2018 9:19:21 AM,10,PAU,10:18.7,51:00.0,0,0,NN_Char_Charge,4.18596,0,24.0813,2.81804,10.95251,13
10/26/2018 9:20:21 AM,10,PAU,11:18.7,52:00.0,0,0,NN_Char_Charge,4.18579,0,24.0813,2.81804,10.95251,13
10/26/2018 9:21:21 AM,10,PAU,12:18.7,53:00.0,0,0,NN_Char_Charge,4.18579,0,23.66067,2.81804,10.95251,13
10/26/2018 9:22:21 AM,10,PAU,13:18.7,54:00.0,0,0,NN_Char_Charge,4.18563,0,23.66067,2.81804,10.95251,13
10/26/2018 9:23:21 AM,10,PAU,14:18.7,55:00.0,0,0,NN_Char_Charge,4.18563,0,23.87099,2.81804,10.95251,13
10/26/2018 9:24:21 AM,10,PAU,15:18.7,56:00.0,0,0,NN_Char_Charge,4.18546,0,23.97615,2.81804,10.95251,13
10/26/2018 9:25:21 AM,10,PAU,16:18.7,57:00.0,0,0,NN_Char_Charge,4.18529,0,23.97615,2.81804,10.95251,13
10/26/2018 9:26:21 AM,10,PAU,17:18.7,58:00.0,0,0,NN_Char_Charge,4.18529,0,23.76583,2.81804,10.95251,13
10/26/2018 9:27:21 AM,10,PAU,18:18.7,59:00.0,0,0,NN_Char_Charge,4.18512,0,23.55551,2.81804,10.95251,13
10/26/2018 9:28:21 AM,10,PAU,19:18.7,00:00.0,0,0,NN_Char_Charge,4.18512,0,23.76583,2.81804,10.95251,13
10/26/2018 9:28:21 AM,10,PAU,19:18.7,00:00.0,0,0,NN_Char_Charge,4.18512,0,23.76583,2.81804,10.95251,13
10/26/2018 9:28:22 AM,20,PAU,19:19.7,00:01.0,0,0,LG_HG2_NN_Char,4.18512,0,23.66067,0,0,13
10/28/2018 3:39:08 AM,4,PAU,30:06.0,01:00.0,0,0,NN_Char_Charge,2.93892,0,24.39678,0,0,14
10/28/2018 3:40:08 AM,4,PAU,31:06.0,02:00.0,0,0,NN_Char_Charge,2.95898,0,24.71226,0,0,14
10/28/2018 3:41:08 AM,4,PAU,32:06.0,03:00.0,0,0,NN_Char_Charge,2.97028,0,24.71226,0,0,14
10/28/2018 3:42:08 AM,4,PAU,33:06.0,04:00.0,0,0,NN_Char_Charge,2.9782,0,24.39678,0,0,14
10/28/2018 3:43:08 AM,4,PAU,34:06.0,05:00.0,0,0,NN_Char_Charge,2.98477,0,23.76583,0,0,14
10/28/2018 3:44:08 AM,4,PAU,35:06.0,06:00.0,0,0,NN_Char_Charge,2.99,0,23.97615,0,0,14
10/28/2018 3:45:08 AM,4,PAU,36:06.0,07:00.0,0,0,NN_Char_Charge,2.99455,0,24.0813,0,0,14
10/28/2018 3:46:08 AM,4,PAU,37:06.0,08:00.0,0,0,NN_Char_Charge,2.99843,0,24.29162,0,0,14
10/28/2018 3:47:08 AM,4,PAU,38:06.0,09:00.0,0,0,NN_Char_Charge,3.00213,0,24.18646,0,0,14
10/28/2018 3:48:08 AM,4,PAU,39:06.0,10:00.0,0,0,NN_Char_Charge,3.00534,0,24.0813,0,0,14
10/28/2018 3:49:08 AM,4,PAU,40:06.0,11:00.0,0,0,NN_Char_Charge,3.00837,0,23.87099,0,0,14
10/28/2018 3:50:08 AM,4,PAU,41:06.0,12:00.0,0,0,NN_Char_Charge,3.01124,0,23.66067,0,0,14
10/28/2018 3:51:08 AM,4,PAU,42:06.0,13:00.0,0,0,NN_Char_Charge,3.01377,0,23.87099,0,0,14
10/28/2018 3:52:08 AM,4,PAU,43:06.0,14:00.0,0,0,NN_Char_Charge,3.01613,0,23.87099,0,0,14
10/28/2018 3:53:08 AM,4,PAU,44:06.0,15:00.0,0,0,NN_Char_Charge,3.01849,0,24.0813,0,0,14
10/28/2018 3:54:08 AM,4,PAU,45:06.0,16:00.0,0,0,NN_Char_Charge,3.02051,0,23.97615,0,0,14
10/28/2018 3:55:08 AM,4,PAU,46:06.0,17:00.0,0,0,NN_Char_Charge,3.02253,0,23.97615,0,0,14
10/28/2018 3:56:08 AM,4,PAU,47:06.0,18:00.0,0,0,NN_Char_Charge,3.02455,0,23.97615,0,0,14
10/28/2018 3:57:08 AM,4,PAU,48:06.0,19:00.0,0,0,NN_Char_Charge,3.02624,0,23.87099,0,0,14
10/28/2018 3:58:08 AM,4,PAU,49:06.0,20:00.0,0,0,NN_Char_Charge,3.02809,0,23.97615,0,0,14
10/28/2018 3:59:08 AM,4,PAU,50:06.0,21:00.0,0,0,NN_Char_Charge,3.02978,0,23.97615,0,0,14
10/28/2018 4:00:08 AM,4,PAU,51:06.0,22:00.0,0,0,NN_Char_Charge,3.0313,0,23.97615,0,0,14
10/28/2018 4:01:08 AM,4,PAU,52:06.0,23:00.0,0,0,NN_Char_Charge,3.03281,0,23.97615,0,0,14
10/28/2018 4:02:08 AM,4,PAU,53:06.0,24:00.0,0,0,NN_Char_Charge,3.03433,0,23.87099,0,0,14
10/28/2018 4:03:08 AM,4,PAU,54:06.0,25:00.0,0,0,NN_Char_Charge,3.03568,0,23.87099,0,0,14
10/28/2018 4:04:08 AM,4,PAU,55:06.0,26:00.0,0,0,NN_Char_Charge,3.03703,0,23.87099,0,0,14
10/28/2018 4:05:08 AM,4,PAU,56:06.0,27:00.0,0,0,NN_Char_Charge,3.03838,0,23.87099,0,0,14
10/28/2018 4:06:08 AM,4,PAU,57:06.0,28:00.0,0,0,NN_Char_Charge,3.03972,0,23.97615,0,0,14
10/28/2018 4:07:08 AM,4,PAU,58:06.0,29:00.0,0,0,NN_Char_Charge,3.0409,0,23.97615,0,0,14
10/28/2018 4:08:08 AM,4,PAU,59:06.0,30:00.0,0,0,NN_Char_Charge,3.04208,0,23.87099,0,0,14
10/28/2018 4:09:08 AM,4,PAU,00:06.0,31:00.0,0,0,NN_Char_Charge,3.0431,0,23.97615,0,0,14
10/28/2018 4:10:08 AM,4,PAU,01:06.0,32:00.0,0,0,NN_Char_Charge,3.04428,0,23.97615,0,0,14
10/28/2018 4:11:08 AM,4,PAU,02:06.0,33:00.0,0,0,NN_Char_Charge,3.04546,0,23.97615,0,0,14
10/28/2018 4:12:08 AM,4,PAU,03:06.0,34:00.0,0,0,NN_Char_Charge,3.04647,0,23.87099,0,0,14
10/28/2018 4:13:08 AM,4,PAU,04:06.0,35:00.0,0,0,NN_Char_Charge,3.04748,0,23.87099,0,0,14
10/28/2018 4:14:08 AM,4,PAU,05:06.0,36:00.0,0,0,NN_Char_Charge,3.04849,0,23.76583,0,0,14
10/28/2018 4:15:08 AM,4,PAU,06:06.0,37:00.0,0,0,NN_Char_Charge,3.0495,0,23.87099,0,0,14
10/28/2018 4:16:08 AM,4,PAU,07:06.0,38:00.0,0,0,NN_Char_Charge,3.05034,0,23.87099,0,0,14
10/28/2018 4:17:08 AM,4,PAU,08:06.0,39:00.0,0,0,NN_Char_Charge,3.05119,0,23.87099,0,0,14
10/28/2018 4:18:08 AM,4,PAU,09:06.0,40:00.0,0,0,NN_Char_Charge,3.0522,0,23.87099,0,0,14
10/28/2018 4:19:08 AM,4,PAU,10:06.0,41:00.0,0,0,NN_Char_Charge,3.05304,0,23.87099,0,0,14
10/28/2018 4:20:08 AM,4,PAU,11:06.0,42:00.0,0,0,NN_Char_Charge,3.05388,0,23.97615,0,0,14
10/28/2018 4:21:08 AM,4,PAU,12:06.0,43:00.0,0,0,NN_Char_Charge,3.05473,0,23.97615,0,0,14
10/28/2018 4:22:08 AM,4,PAU,13:06.0,44:00.0,0,0,NN_Char_Charge,3.05557,0,23.97615,0,0,14
10/28/2018 4:23:08 AM,4,PAU,14:06.0,45:00.0,0,0,NN_Char_Charge,3.05641,0,23.97615,0,0,14
10/28/2018 4:24:08 AM,4,PAU,15:06.0,46:00.0,0,0,NN_Char_Charge,3.05709,0,23.97615,0,0,14
10/28/2018 4:25:08 AM,4,PAU,16:06.0,47:00.0,0,0,NN_Char_Charge,3.05793,0,23.87099,0,0,14
10/28/2018 4:26:08 AM,4,PAU,17:06.0,48:00.0,0,0,NN_Char_Charge,3.0586,0,23.97615,0,0,14
10/28/2018 4:27:08 AM,4,PAU,18:06.0,49:00.0,0,0,NN_Char_Charge,3.05928,0,23.87099,0,0,14
10/28/2018 4:28:08 AM,4,PAU,19:06.0,50:00.0,0,0,NN_Char_Charge,3.06012,0,23.87099,0,0,14
10/28/2018 4:29:08 AM,4,PAU,20:06.0,51:00.0,0,0,NN_Char_Charge,3.06079,0,23.87099,0,0,14
10/28/2018 4:30:08 AM,4,PAU,21:06.0,52:00.0,0,0,NN_Char_Charge,3.06147,0,23.87099,0,0,14
10/28/2018 4:31:08 AM,4,PAU,22:06.0,53:00.0,0,0,NN_Char_Charge,3.06214,0,23.87099,0,0,14
10/28/2018 4:32:08 AM,4,PAU,23:06.0,54:00.0,0,0,NN_Char_Charge,3.06282,0,23.87099,0,0,14
10/28/2018 4:33:08 AM,4,PAU,24:06.0,55:00.0,0,0,NN_Char_Charge,3.06332,0,23.87099,0,0,14
10/28/2018 4:34:08 AM,4,PAU,25:06.0,56:00.0,0,0,NN_Char_Charge,3.064,0,23.87099,0,0,14
10/28/2018 4:35:08 AM,4,PAU,26:06.0,57:00.0,0,0,NN_Char_Charge,3.06467,0,23.97615,0,0,14
10/28/2018 4:36:08 AM,4,PAU,27:06.0,58:00.0,0,0,NN_Char_Charge,3.06518,0,23.87099,0,0,14
10/28/2018 4:37:08 AM,4,PAU,28:06.0,59:00.0,0,0,NN_Char_Charge,3.06585,0,23.76583,0,0,14
10/28/2018 4:38:08 AM,4,PAU,29:06.0,00:00.0,0,0,NN_Char_Charge,3.06636,0,23.87099,0,0,14
10/28/2018 4:38:08 AM,4,PAU,29:06.0,00:00.0,0,0,NN_Char_Charge,3.06636,0,23.87099,0,0,14
10/28/2018 4:39:09 AM,5,CHA,30:06.0,01:00.0,0,0,NN_Char_Charge,3.38579,2.99853,23.97615,0.04998,0.16467,14
10/28/2018 4:40:08 AM,5,CHA,31:06.0,02:00.0,0,0,NN_Char_Charge,3.47883,2.99853,23.97615,0.09996,0.33648,14
10/28/2018 4:41:08 AM,5,CHA,32:06.0,03:00.0,0,0,NN_Char_Charge,3.51744,2.99853,24.0813,0.14993,0.5115,14
10/28/2018 4:42:09 AM,5,CHA,33:06.0,04:00.0,0,0,NN_Char_Charge,3.53632,2.99853,24.29162,0.19991,0.68775,14
10/28/2018 4:43:08 AM,5,CHA,34:06.0,05:00.0,0,0,NN_Char_Charge,3.55671,2.99853,24.50194,0.24989,0.865,14
10/28/2018 4:44:08 AM,5,CHA,35:06.0,06:00.0,0,0,NN_Char_Charge,3.57677,2.99853,24.6071,0.29986,1.04326,14
10/28/2018 4:45:09 AM,5,CHA,36:06.0,07:00.0,0,0,NN_Char_Charge,3.59582,2.99853,24.6071,0.34984,1.22249,14
10/28/2018 4:46:08 AM,5,CHA,37:06.0,08:00.0,0,0,NN_Char_Charge,3.61385,2.99853,24.6071,0.39981,1.40265,14
10/28/2018 4:47:08 AM,5,CHA,38:06.0,09:00.0,0,0,NN_Char_Charge,3.63139,2.99853,24.71226,0.44979,1.5837,14
10/28/2018 4:48:08 AM,5,CHA,39:06.0,10:00.0,0,0,NN_Char_Charge,3.6479,2.99853,24.81741,0.49977,1.7656,14
10/28/2018 4:49:08 AM,5,CHA,40:06.0,11:00.0,0,0,NN_Char_Charge,3.66291,2.99853,24.81741,0.54975,1.94832,14
10/28/2018 4:50:08 AM,5,CHA,41:06.0,12:00.0,0,0,NN_Char_Charge,3.67606,2.99853,24.6071,0.59973,2.13172,14
10/28/2018 4:51:08 AM,5,CHA,42:06.0,13:00.0,0,0,NN_Char_Charge,3.68802,2.99853,24.71226,0.64971,2.31575,14
10/28/2018 4:52:08 AM,5,CHA,43:06.0,14:00.0,0,0,NN_Char_Charge,3.69949,2.99853,24.81741,0.69968,2.50034,14
10/28/2018 4:53:08 AM,5,CHA,44:06.0,15:00.0,0,0,NN_Char_Charge,3.71129,2.99853,24.92257,0.74966,2.68552,14
10/28/2018 4:54:08 AM,5,CHA,45:06.0,16:00.0,0,0,NN_Char_Charge,3.72376,2.99853,24.71226,0.79964,2.87132,14
10/28/2018 4:55:09 AM,5,CHA,46:06.0,17:00.0,0,0,NN_Char_Charge,3.7364,2.99853,24.6071,0.84961,3.05774,14
10/28/2018 4:56:08 AM,5,CHA,47:06.0,18:00.0,0,0,NN_Char_Charge,3.74888,2.99853,24.81741,0.89959,3.24479,14
10/28/2018 4:57:08 AM,5,CHA,48:06.0,19:00.0,0,0,NN_Char_Charge,3.76067,2.99853,25.02773,0.94957,3.43245,14
10/28/2018 4:58:09 AM,5,CHA,49:06.0,20:00.0,0,0,NN_Char_Charge,3.77264,2.99853,25.02773,0.99954,3.62069,14
10/28/2018 4:59:08 AM,5,CHA,50:06.0,21:00.0,0,0,NN_Char_Charge,3.78495,2.99853,24.71226,1.04952,3.80953,14
10/28/2018 5:00:08 AM,5,CHA,51:06.0,22:00.0,0,0,NN_Char_Charge,3.7981,2.99853,24.71226,1.0995,3.99901,14
10/28/2018 5:01:08 AM,5,CHA,52:06.0,23:00.0,0,0,NN_Char_Charge,3.81209,2.99853,24.81741,1.14947,4.18917,14
10/28/2018 5:02:08 AM,5,CHA,53:06.0,24:00.0,0,0,NN_Char_Charge,3.82709,2.99853,25.02773,1.19945,4.38006,14
10/28/2018 5:03:08 AM,5,CHA,54:06.0,25:00.0,0,0,NN_Char_Charge,3.8431,2.99853,25.02773,1.24942,4.57171,14
10/28/2018 5:04:08 AM,5,CHA,55:06.0,26:00.0,0,0,NN_Char_Charge,3.8603,2.99853,25.02773,1.2994,4.7642,14
10/28/2018 5:05:08 AM,5,CHA,56:06.0,27:00.0,0,0,NN_Char_Charge,3.87816,2.99853,24.81741,1.34938,4.95757,14
10/28/2018 5:06:08 AM,5,CHA,57:06.0,28:00.0,0,0,NN_Char_Charge,3.89654,2.99853,24.81741,1.39936,5.15185,14
10/28/2018 5:07:08 AM,5,CHA,58:06.0,29:00.0,0,0,NN_Char_Charge,3.91491,2.99853,24.92257,1.44933,5.34704,14
10/28/2018 5:08:09 AM,5,CHA,59:06.0,30:00.0,0,0,NN_Char_Charge,3.93312,2.99853,25.02773,1.49931,5.54315,14
10/28/2018 5:09:08 AM,5,CHA,00:06.0,31:00.0,0,0,NN_Char_Charge,3.95082,2.99853,24.92257,1.54929,5.74016,14
10/28/2018 5:10:08 AM,5,CHA,01:06.0,32:00.0,0,0,NN_Char_Charge,3.96835,2.99853,24.92257,1.59926,5.93805,14
10/28/2018 5:11:09 AM,5,CHA,02:06.0,33:00.0,0,0,NN_Char_Charge,3.98554,2.99853,24.92257,1.64924,6.13681,14
10/28/2018 5:12:08 AM,5,CHA,03:06.0,34:00.0,0,0,NN_Char_Charge,4.00223,2.99853,25.02773,1.69922,6.33642,14
10/28/2018 5:13:08 AM,5,CHA,04:06.0,35:00.0,0,0,NN_Char_Charge,4.01858,2.99853,25.02773,1.74919,6.53684,14
10/28/2018 5:14:09 AM,5,CHA,05:06.0,36:00.0,0,0,NN_Char_Charge,4.03476,2.99853,25.13289,1.79917,6.73808,14
10/28/2018 5:15:08 AM,5,CHA,06:06.0,37:00.0,0,0,NN_Char_Charge,4.05128,2.99853,25.02773,1.84915,6.94014,14
10/28/2018 5:16:08 AM,5,CHA,07:06.0,38:00.0,0,0,NN_Char_Charge,4.06847,2.99853,24.92257,1.89912,7.14302,14
10/28/2018 5:17:08 AM,5,CHA,08:06.0,39:00.0,0,0,NN_Char_Charge,4.08651,2.99853,25.02773,1.9491,7.34681,14
10/28/2018 5:18:08 AM,5,CHA,09:06.0,40:00.0,0,0,NN_Char_Charge,4.10573,3.00108,25.13289,1.99908,7.55152,14
10/28/2018 5:19:08 AM,5,CHA,10:06.0,41:00.0,0,0,NN_Char_Charge,4.12595,2.99853,25.13289,2.04906,7.75721,14
10/28/2018 5:20:08 AM,5,CHA,11:06.0,42:00.0,0,0,NN_Char_Charge,4.14719,2.99853,25.02773,2.09903,7.96394,14
10/28/2018 5:21:08 AM,5,CHA,12:06.0,43:00.0,0,0,NN_Char_Charge,4.16843,2.99853,25.13289,2.14901,8.17172,14
10/28/2018 5:22:08 AM,5,CHA,13:06.0,44:00.0,0,0,NN_Char_Charge,4.18917,2.99853,25.02773,2.19898,8.38058,14
10/28/2018 5:23:08 AM,5,CHA,14:06.0,45:00.0,0,0,NN_Char_Charge,4.19995,2.7329,25.02773,2.24783,8.58559,14
10/28/2018 5:24:09 AM,5,CHA,15:06.0,46:00.0,0,0,NN_Char_Charge,4.19995,2.41364,25.02773,2.29051,8.76482,14
10/28/2018 5:25:08 AM,5,CHA,16:06.0,47:00.0,0,0,NN_Char_Charge,4.19979,2.19143,24.92257,2.32878,8.92558,14
10/28/2018 5:26:08 AM,5,CHA,17:06.0,48:00.0,0,0,NN_Char_Charge,4.19979,2.02541,24.92257,2.36387,9.07295,14
10/28/2018 5:27:09 AM,5,CHA,18:06.0,49:00.0,0,0,NN_Char_Charge,4.19979,1.8926,24.92257,2.3965,9.20999,14
10/28/2018 5:28:08 AM,5,CHA,19:06.0,50:00.0,0,0,NN_Char_Charge,4.19979,1.77766,24.71226,2.42707,9.33835,14
10/28/2018 5:29:08 AM,5,CHA,20:06.0,51:00.0,0,0,NN_Char_Charge,4.19979,1.6755,24.6071,2.45581,9.45907,14
10/28/2018 5:30:09 AM,5,CHA,21:06.0,52:00.0,0,0,NN_Char_Charge,4.19979,1.57589,24.6071,2.4829,9.57282,14
10/28/2018 5:31:08 AM,5,CHA,22:06.0,53:00.0,0,0,NN_Char_Charge,4.19979,1.48394,24.6071,2.50842,9.68,14
10/28/2018 5:32:08 AM,5,CHA,23:06.0,54:00.0,0,0,NN_Char_Charge,4.19979,1.39455,24.50194,2.53242,9.78083,14
10/28/2018 5:33:08 AM,5,CHA,24:06.0,55:00.0,0,0,NN_Char_Charge,4.19979,1.30771,24.39678,2.55493,9.87535,14
10/28/2018 5:34:08 AM,5,CHA,25:06.0,56:00.0,0,0,NN_Char_Charge,4.19979,1.21576,24.39678,2.57596,9.96367,14
10/28/2018 5:35:08 AM,5,CHA,26:06.0,57:00.0,0,0,NN_Char_Charge,4.19979,1.12892,24.39678,2.5955,10.04574,14
10/28/2018 5:36:08 AM,5,CHA,27:06.0,58:00.0,0,0,NN_Char_Charge,4.19979,1.03952,24.29162,2.61356,10.12158,14
10/28/2018 5:37:08 AM,5,CHA,28:06.0,59:00.0,0,0,NN_Char_Charge,4.19979,0.95013,24.39678,2.63013,10.19119,14
10/28/2018 5:38:08 AM,5,CHA,29:06.0,00:00.0,0,0,NN_Char_Charge,4.19979,0.86584,24.29162,2.64526,10.2547,14
10/28/2018 5:39:08 AM,5,CHA,30:06.0,01:00.0,0,0,NN_Char_Charge,4.19979,0.78156,24.29162,2.65898,10.31233,14
10/28/2018 5:40:09 AM,5,CHA,31:06.0,02:00.0,0,0,NN_Char_Charge,4.19979,0.70494,24.18646,2.67136,10.36434,14
10/28/2018 5:41:08 AM,5,CHA,32:06.0,03:00.0,0,0,NN_Char_Charge,4.19979,0.63087,24.0813,2.68248,10.41101,14
10/28/2018 5:42:08 AM,5,CHA,33:06.0,04:00.0,0,0,NN_Char_Charge,4.19979,0.56446,24.18646,2.69242,10.45277,14
10/28/2018 5:43:09 AM,5,CHA,34:06.0,05:00.0,0,0,NN_Char_Charge,4.19979,0.50061,23.97615,2.70129,10.49003,14
10/28/2018 5:44:08 AM,5,CHA,35:06.0,06:00.0,0,0,NN_Char_Charge,4.19979,0.44697,24.0813,2.70918,10.52318,14
10/28/2018 5:45:08 AM,5,CHA,36:06.0,07:00.0,0,0,NN_Char_Charge,4.19979,0.39589,24.0813,2.7162,10.55264,14
10/28/2018 5:46:08 AM,5,CHA,37:06.0,08:00.0,0,0,NN_Char_Charge,4.19979,0.35247,24.0813,2.72243,10.57882,14
10/28/2018 5:47:08 AM,5,CHA,38:06.0,09:00.0,0,0,NN_Char_Charge,4.19979,0.31416,23.97615,2.72797,10.60206,14
10/28/2018 5:48:08 AM,5,CHA,39:06.0,10:00.0,0,0,NN_Char_Charge,4.19979,0.2784,23.97615,2.73289,10.62275,14
10/28/2018 5:49:08 AM,5,CHA,40:06.0,11:00.0,0,0,NN_Char_Charge,4.19979,0.2503,23.97615,2.73728,10.64118,14
10/28/2018 5:50:08 AM,5,CHA,41:06.0,12:00.0,0,0,NN_Char_Charge,4.19979,0.21965,23.97615,2.74118,10.65756,14
10/28/2018 5:51:08 AM,5,CHA,42:06.0,13:00.0,0,0,NN_Char_Charge,4.19979,0.19922,23.97615,2.74466,10.67218,14
10/28/2018 5:52:08 AM,5,CHA,43:06.0,14:00.0,0,0,NN_Char_Charge,4.19979,0.17623,23.97615,2.74778,10.68527,14
10/28/2018 5:53:09 AM,5,CHA,44:06.0,15:00.0,0,0,NN_Char_Charge,4.19979,0.16091,23.97615,2.75058,10.69705,14
10/28/2018 5:54:08 AM,5,CHA,45:06.0,16:00.0,0,0,NN_Char_Charge,4.19979,0.14303,23.87099,2.75311,10.70768,14
10/28/2018 5:55:08 AM,5,CHA,46:06.0,17:00.0,0,0,NN_Char_Charge,4.19979,0.13026,23.97615,2.7554,10.71727,14
10/28/2018 5:56:09 AM,5,CHA,47:06.0,18:00.0,0,0,NN_Char_Charge,4.19979,0.11749,23.97615,2.75746,10.72592,14
10/28/2018 5:57:08 AM,5,CHA,48:06.0,19:00.0,0,0,NN_Char_Charge,4.19979,0.10727,23.87099,2.75933,10.7338,14
10/28/2018 5:58:08 AM,5,CHA,49:06.0,20:00.0,0,0,NN_Char_Charge,4.19979,0.09706,23.76583,2.76104,10.74097,14
10/28/2018 5:59:09 AM,5,CHA,50:06.0,21:00.0,0,0,NN_Char_Charge,4.19979,0.08939,23.97615,2.7626,10.74752,14
10/28/2018 6:00:08 AM,5,CHA,51:06.0,22:00.0,0,0,NN_Char_Charge,4.19979,0.08173,23.97615,2.76403,10.75352,14
10/28/2018 6:01:08 AM,5,CHA,52:06.0,23:00.0,0,0,NN_Char_Charge,4.19979,0.07407,23.87099,2.76535,10.75905,14
10/28/2018 6:02:08 AM,5,CHA,53:06.0,24:00.0,0,0,NN_Char_Charge,4.19979,0.06896,23.76583,2.76656,10.76416,14
10/28/2018 6:03:08 AM,5,CHA,54:06.0,25:00.0,0,0,NN_Char_Charge,4.19979,0.06385,23.97615,2.76768,10.76887,14
